0, 1635066609412751, 1635066609413126, 375
1, 1635066609430946, 1635066609431165, 219
2, 1635066609444877, 1635066609445024, 147
3, 1635066609459485, 1635066609460164, 679
4, 1635066609473431, 1635066609473576, 145
5, 1635066609488027, 1635066609488624, 597
6, 1635066609501993, 1635066609502238, 245
7, 1635066609516747, 1635066609517234, 487
8, 1635066609530721, 1635066609530869, 148
9, 1635066609545426, 1635066609546193, 767
10, 1635066609559399, 1635066609559651, 252
11, 1635066609574134, 1635066609574378, 244
12, 1635066609588885, 1635066609589302, 417
13, 1635066609602853, 1635066609603121, 268
14, 1635066609616828, 1635066609617072, 244
15, 1635066609631496, 1635066609631803, 307
16, 1635066609645397, 1635066609645706, 309
17, 1635066609659332, 1635066609659492, 160
18, 1635066609673250, 1635066609673491, 241
19, 1635066609687154, 1635066609687394, 240
20, 1635066609701081, 1635066609701321, 240
21, 1635066609714985, 1635066609715293, 308
22, 1635066609728891, 1635066609729133, 242
23, 1635066609742824, 1635066609743061, 237
24, 1635066609756750, 1635066609757266, 516
25, 1635066609770646, 1635066609771441, 795
26, 1635066609785307, 1635066609785616, 309
27, 1635066609799214, 1635066609799469, 255
28, 1635066609813115, 1635066609813258, 143
29, 1635066609827040, 1635066609827278, 238
30, 1635066609840945, 1635066609841252, 307
31, 1635066609854850, 1635066609854994, 144
32, 1635066609868781, 1635066609869916, 1135
33, 1635066609883457, 1635066609883605, 148
34, 1635066609897391, 1635066609897535, 144
35, 1635066609911293, 1635066609911451, 158
36, 1635066609925199, 1635066609925341, 142
37, 1635066609939812, 1635066609939959, 147
38, 1635066609953718, 1635066609954025, 307
39, 1635066609967652, 1635066609967798, 146
40, 1635066609982266, 1635066609982624, 358
41, 1635066609996845, 1635066609997330, 485
42, 1635066610011437, 1635066610011581, 144
43, 1635066610026016, 1635066610026195, 179
44, 1635066610039917, 1635066610040062, 145
45, 1635066610054537, 1635066610054777, 240
46, 1635066610069171, 1635066610069316, 145
47, 1635066610083789, 1635066610083935, 146
48, 1635066610097694, 1635066610097837, 143
49, 1635066610111592, 1635066610111768, 176
50, 1635066610125553, 1635066610125696, 143
51, 1635066610140074, 1635066610141087, 1013
52, 1635066610152007, 1635066610155510, 3503
53, 1635066610163861, 1635066610168897, 5036
54, 1635066610177512, 1635066610183662, 6150
55, 1635066610191123, 1635066610196532, 5409
56, 1635066610205505, 1635066610211521, 6016
57, 1635066610219140, 1635066610224145, 5005
58, 1635066610233504, 1635066610239129, 5625
59, 1635066610250318, 1635066610253847, 3529
60, 1635066610262210, 1635066610267040, 4830
61, 1635066610279047, 1635066610280877, 1830
62, 1635066610290932, 1635066610292023, 1091
63, 1635066610307357, 1635066610309170, 1813
64, 1635066610319224, 1635066610319372, 148
65, 1635066610335403, 1635066610336425, 1022
66, 1635066610347345, 1635066610350608, 3263
67, 1635066610359213, 1635066610364864, 5651
68, 1635066610373505, 1635066610379502, 5997
69, 1635066610390780, 1635066610393128, 2348
70, 1635066610402636, 1635066610407790, 5154
71, 1635066610417504, 1635066610419227, 1723
72, 1635066610431183, 1635066610437202, 6019
73, 1635066610445505, 1635066610450711, 5206
74, 1635066610462664, 1635066610463147, 483
75, 1635066610476613, 1635066610476920, 307
76, 1635066610490541, 1635066610490848, 307
77, 1635066610504470, 1635066610504778, 308
78, 1635066610518447, 1635066610518756, 309
79, 1635066610532368, 1635066610532608, 240
80, 1635066610546286, 1635066610546635, 349
81, 1635066610560226, 1635066610561069, 843
82, 1635066610574145, 1635066610575711, 1566
83, 1635066610586076, 1635066610589309, 3233
84, 1635066610597940, 1635066610604053, 6113
85, 1635066610613504, 1635066610619589, 6085
86, 1635066610627132, 1635066610632885, 5753
87, 1635066610641505, 1635066610645517, 4012
88, 1635066610653361, 1635066610660701, 7340
89, 1635066610665264, 1635066610673897, 8633
90, 1635066610681505, 1635066610686347, 4842
91, 1635066610698362, 1635066610700580, 2218
92, 1635066610710225, 1635066610711612, 1387
93, 1635066610732379, 1635066610737939, 5560
94, 1635066610745506, 1635066610752561, 7055
95, 1635066610757366, 1635066610762623, 5257
96, 1635066610776454, 1635066610779230, 2776
97, 1635066610788333, 1635066610794954, 6621
98, 1635066610800218, 1635066610805565, 5347
99, 1635066610812097, 1635066610819101, 7004
100, 1635066610833695, 1635066610834771, 1076
101, 1635066610845612, 1635066610846226, 614
102, 1635066610862135, 1635066610863145, 1010
103, 1635066610874068, 1635066610874516, 448
104, 1635066610890321, 1635066610891752, 1431
105, 1635066610902264, 1635066610902517, 253
106, 1635066610918538, 1635066610919547, 1009
107, 1635066610930468, 1635066610934164, 3696
108, 1635066610942351, 1635066610948911, 6560
109, 1635066610954240, 1635066610963751, 9511
110, 1635066610969513, 1635066610977374, 7861
111, 1635066610985511, 1635066610990349, 4838
112, 1635066611002376, 1635066611005169, 2793
113, 1635066611014235, 1635066611020681, 6446
114, 1635066611027874, 1635066611033091, 5217
115, 1635066611041505, 1635066611048674, 7169
116, 1635066611053365, 1635066611063895, 10530
117, 1635066611071979, 1635066611075509, 3530
118, 1635066611083835, 1635066611090753, 6918
119, 1635066611095686, 1635066611102648, 6962
120, 1635066611113730, 1635066611116701, 2971
121, 1635066611125587, 1635066611128448, 2861
122, 1635066611137509, 1635066611141289, 3780
123, 1635066611149391, 1635066611154632, 5241
124, 1635066611161244, 1635066611173523, 12279
125, 1635066611173097, 1635066611187386, 14289
126, 1635066611186709, 1635066611198917, 12208
127, 1635066611205097, 1635066611213354, 8257
128, 1635066611216948, 1635066611227747, 10799
129, 1635066611228793, 1635066611234485, 5692
130, 1635066611240981, 1635066611246361, 5380
131, 1635066611263198, 1635066611268336, 5138
132, 1635066611277505, 1635066611278888, 1383
133, 1635066611291159, 1635066611295450, 4291
134, 1635066611305505, 1635066611306509, 1004
135, 1635066611322800, 1635066611322942, 142
136, 1635066611337046, 1635066611337189, 143
137, 1635066611351307, 1635066611351464, 157
138, 1635066611365597, 1635066611365739, 142
139, 1635066611379862, 1635066611380007, 145
140, 1635066611394158, 1635066611394302, 144
141, 1635066611408447, 1635066611408589, 142
142, 1635066611422739, 1635066611422885, 146
143, 1635066611437002, 1635066611437145, 143
144, 1635066611451291, 1635066611451486, 195
145, 1635066611467718, 1635066611467868, 150
146, 1635066611482056, 1635066611482203, 147
147, 1635066611496363, 1635066611496670, 307
148, 1635066611511053, 1635066611511198, 145
149, 1635066611525355, 1635066611525908, 553
150, 1635066611539687, 1635066611539929, 242
151, 1635066611554017, 1635066611554323, 306
152, 1635066611568676, 1635066611569022, 346
153, 1635066611583856, 1635066611584002, 146
154, 1635066611598157, 1635066611598358, 201
155, 1635066611612512, 1635066611612654, 142
156, 1635066611626815, 1635066611626961, 146
157, 1635066611641149, 1635066611641389, 240
158, 1635066611655481, 1635066611655723, 242
159, 1635066611669787, 1635066611670414, 627
160, 1635066611684471, 1635066611684897, 426
161, 1635066611698777, 1635066611698923, 146
162, 1635066611713108, 1635066611713250, 142
163, 1635066611727416, 1635066611727667, 251
164, 1635066611741797, 1635066611742037, 240
165, 1635066611756189, 1635066611756428, 239
166, 1635066611770612, 1635066611770852, 240
167, 1635066611785035, 1635066611785275, 240
