0, 1683724106360826, 1683724106360826
1, 1683724106380980, 20154
2, 1683724106393983, 13003
3, 1683724106408703, 14720
4, 1683724106423947, 15244
5, 1683724106439184, 15237
6, 1683724106453924, 14740
7, 1683724106468658, 14734
8, 1683724106483370, 14712
9, 1683724106498580, 15210
10, 1683724106513331, 14751
11, 1683724106528489, 15158
12, 1683724106543686, 15197
13, 1683724106558399, 14713
14, 1683724106573604, 15205
15, 1683724106588843, 15239
16, 1683724106603564, 14721
17, 1683724106618824, 15260
18, 1683724106634052, 15228
19, 1683724106648782, 14730
20, 1683724106663536, 14754
21, 1683724106678746, 15210
22, 1683724106693498, 14752
23, 1683724106708256, 14758
24, 1683724106722987, 14731
25, 1683724106738217, 15230
26, 1683724106752942, 14725
27, 1683724106768203, 15261
28, 1683724106782961, 14758
29, 1683724106797702, 14741
30, 1683724106812455, 14753
31, 1683724106827185, 14730
32, 1683724106841992, 14807
33, 1683724106856724, 14732
34, 1683724106871484, 14760
35, 1683724106886214, 14730
36, 1683724106900968, 14754
37, 1683724106916177, 15209
38, 1683724106930905, 14728
39, 1683724106945662, 14757
40, 1683724106960395, 14733
41, 1683724106975701, 15306
42, 1683724106991039, 15338
43, 1683724107005861, 14822
44, 1683724107021218, 15357
45, 1683724107036040, 14822
46, 1683724107050881, 14841
47, 1683724107065622, 14741
48, 1683724107080782, 15160
49, 1683724107095513, 14731
50, 1683724107110762, 15249
51, 1683724107125499, 14737
52, 1683724107140199, 14700
53, 1683724107154910, 14711
54, 1683724107169643, 14733
55, 1683724107184816, 15173
56, 1683724107199536, 14720
57, 1683724107214258, 14722
58, 1683724107229447, 15189
59, 1683724107244179, 14732
60, 1683724107259343, 15164
61, 1683724107274072, 14729
62, 1683724107288772, 14700
63, 1683724107303498, 14726
64, 1683724107318245, 14747
65, 1683724107333439, 15194
66, 1683724107348178, 14739
67, 1683724107362883, 14705
68, 1683724107378102, 15219
69, 1683724107392833, 14731
70, 1683724107407551, 14718
71, 1683724107422749, 15198
72, 1683724107437911, 15162
73, 1683724107453113, 15202
74, 1683724107468304, 15191
75, 1683724107483008, 14704
76, 1683724107498208, 15200
77, 1683724107511199, 12991
78, 1683724107524176, 12977
79, 1683724107537140, 12964
80, 1683724107550126, 12986
81, 1683724107563080, 12954
82, 1683724107578291, 15211
83, 1683724107593750, 15459
84, 1683724107608442, 14692
85, 1683724107623638, 15196
86, 1683724107638811, 15173
87, 1683724107654037, 15226
88, 1683724107669247, 15210
89, 1683724107683973, 14726
90, 1683724107698736, 14763
91, 1683724107713992, 15256
92, 1683724107728719, 14727
93, 1683724107743472, 14753
94, 1683724107758670, 15198
95, 1683724107773924, 15254
96, 1683724107791592, 17668
97, 1683724107806250, 14658
98, 1683724107824494, 18244
99, 1683724107839063, 14569
100, 1683724107854304, 15241
101, 1683724107869541, 15237
102, 1683724107884005, 14464
103, 1683724107898419, 14414
104, 1683724107912989, 14570
105, 1683724107927731, 14742
106, 1683724107943206, 15475
107, 1683724107958759, 15553
108, 1683724107974280, 15521
109, 1683724107989807, 15527
110, 1683724108004251, 14444
111, 1683724108017837, 13586
112, 1683724108033197, 15360
113, 1683724108048540, 15343
114, 1683724108063868, 15328
115, 1683724108078672, 14804
116, 1683724108093457, 14785
117, 1683724108108175, 14718
118, 1683724108122839, 14664
119, 1683724108138296, 15457
120, 1683724108153813, 15517
121, 1683724108169251, 15438
122, 1683724108183944, 14693
123, 1683724108199404, 15460
124, 1683724108214864, 15460
125, 1683724108230331, 15467
126, 1683724108245017, 14686
127, 1683724108259679, 14662
128, 1683724108274386, 14707
129, 1683724108289039, 14653
130, 1683724108303720, 14681
131, 1683724108318406, 14686
132, 1683724108333089, 14683
133, 1683724108348545, 15456
134, 1683724108363991, 15446
135, 1683724108379449, 15458
136, 1683724108394951, 15502
137, 1683724108410391, 15440
138, 1683724108425884, 15493
139, 1683724108440543, 14659
140, 1683724108455235, 14692
141, 1683724108469970, 14735
142, 1683724108484656, 14686
143, 1683724108499346, 14690
144, 1683724108514009, 14663
145, 1683724108530840, 16831
146, 1683724108545554, 14714
147, 1683724108560217, 14663
148, 1683724108574908, 14691
149, 1683724108589574, 14666
150, 1683724108604303, 14729
151, 1683724108618971, 14668
152, 1683724108633653, 14682
153, 1683724108648901, 15248
154, 1683724108664355, 15454
155, 1683724108679844, 15489
156, 1683724108695323, 15479
157, 1683724108708219, 12896
158, 1683724108722924, 14705
159, 1683724108737604, 14680
160, 1683724108752349, 14745
161, 1683724108767060, 14711
