0, 1683724106360826, 1683724106360852, 26
1, 1683724106380980, 1683724106380984, 4
2, 1683724106393983, 1683724106393989, 6
3, 1683724106408703, 1683724106408707, 4
4, 1683724106423947, 1683724106423952, 5
5, 1683724106439184, 1683724106439188, 4
6, 1683724106453924, 1683724106453925, 1
7, 1683724106468658, 1683724106468664, 6
8, 1683724106483370, 1683724106483374, 4
9, 1683724106498580, 1683724106498586, 6
10, 1683724106513331, 1683724106513336, 5
11, 1683724106528489, 1683724106528493, 4
12, 1683724106543686, 1683724106543691, 5
13, 1683724106558399, 1683724106558404, 5
14, 1683724106573604, 1683724106573608, 4
15, 1683724106588843, 1683724106588847, 4
16, 1683724106603564, 1683724106603568, 4
17, 1683724106618824, 1683724106618829, 5
18, 1683724106634052, 1683724106634056, 4
19, 1683724106648782, 1683724106648786, 4
20, 1683724106663536, 1683724106663538, 2
21, 1683724106678746, 1683724106678747, 1
22, 1683724106693498, 1683724106693502, 4
23, 1683724106708256, 1683724106708258, 2
24, 1683724106722987, 1683724106722988, 1
25, 1683724106738217, 1683724106738218, 1
26, 1683724106752942, 1683724106752949, 7
27, 1683724106768203, 1683724106768208, 5
28, 1683724106782961, 1683724106782966, 5
29, 1683724106797702, 1683724106797703, 1
30, 1683724106812455, 1683724106812459, 4
31, 1683724106827185, 1683724106827191, 6
32, 1683724106841992, 1683724106841997, 5
33, 1683724106856724, 1683724106856729, 5
34, 1683724106871484, 1683724106871485, 1
35, 1683724106886214, 1683724106886217, 3
36, 1683724106900968, 1683724106900973, 5
37, 1683724106916177, 1683724106916180, 3
38, 1683724106930905, 1683724106930909, 4
39, 1683724106945662, 1683724106945667, 5
40, 1683724106960395, 1683724106960401, 6
41, 1683724106975701, 1683724106975706, 5
42, 1683724106991039, 1683724106991044, 5
43, 1683724107005861, 1683724107005863, 2
44, 1683724107021218, 1683724107021223, 5
45, 1683724107036040, 1683724107036042, 2
46, 1683724107050881, 1683724107050886, 5
47, 1683724107065622, 1683724107065623, 1
48, 1683724107080782, 1683724107080786, 4
49, 1683724107095513, 1683724107095561, 48
50, 1683724107110762, 1683724107110770, 8
51, 1683724107125499, 1683724107125502, 3
52, 1683724107140199, 1683724107140204, 5
53, 1683724107154910, 1683724107154916, 6
54, 1683724107169643, 1683724107169645, 2
55, 1683724107184816, 1683724107184818, 2
56, 1683724107199536, 1683724107199539, 3
57, 1683724107214258, 1683724107214259, 1
58, 1683724107229447, 1683724107229451, 4
59, 1683724107244179, 1683724107244180, 1
60, 1683724107259343, 1683724107259348, 5
61, 1683724107274072, 1683724107274077, 5
62, 1683724107288772, 1683724107288778, 6
63, 1683724107303498, 1683724107303505, 7
64, 1683724107318245, 1683724107318250, 5
65, 1683724107333439, 1683724107333440, 1
66, 1683724107348178, 1683724107348181, 3
67, 1683724107362883, 1683724107362888, 5
68, 1683724107378102, 1683724107378104, 2
69, 1683724107392833, 1683724107392834, 1
70, 1683724107407551, 1683724107407553, 2
71, 1683724107422749, 1683724107422750, 1
72, 1683724107437911, 1683724107437912, 1
73, 1683724107453113, 1683724107453115, 2
74, 1683724107468304, 1683724107468306, 2
75, 1683724107483008, 1683724107483013, 5
76, 1683724107498208, 1683724107498209, 1
77, 1683724107511199, 1683724107511201, 2
78, 1683724107524176, 1683724107524181, 5
79, 1683724107537140, 1683724107537141, 1
80, 1683724107550126, 1683724107550128, 2
81, 1683724107563080, 1683724107563081, 1
82, 1683724107578291, 1683724107578296, 5
83, 1683724107593750, 1683724107593752, 2
84, 1683724107608442, 1683724107608443, 1
85, 1683724107623638, 1683724107623639, 1
86, 1683724107638811, 1683724107638813, 2
87, 1683724107654037, 1683724107654042, 5
88, 1683724107669247, 1683724107669249, 2
89, 1683724107683973, 1683724107683974, 1
90, 1683724107698736, 1683724107698741, 5
91, 1683724107713992, 1683724107713995, 3
92, 1683724107728719, 1683724107728724, 5
93, 1683724107743472, 1683724107743473, 1
94, 1683724107758670, 1683724107758672, 2
95, 1683724107773924, 1683724107773927, 3
96, 1683724107791592, 1683724107791598, 6
97, 1683724107806250, 1683724107806251, 1
98, 1683724107824494, 1683724107824499, 5
99, 1683724107839063, 1683724107839065, 2
100, 1683724107854304, 1683724107854310, 6
101, 1683724107869541, 1683724107869626, 85
102, 1683724107884005, 1683724107884060, 55
103, 1683724107898419, 1683724107898474, 55
104, 1683724107912989, 1683724107912993, 4
105, 1683724107927731, 1683724107927735, 4
106, 1683724107943206, 1683724107943211, 5
107, 1683724107958759, 1683724107958761, 2
108, 1683724107974280, 1683724107974281, 1
109, 1683724107989807, 1683724107989811, 4
110, 1683724108004251, 1683724108004253, 2
111, 1683724108017837, 1683724108017844, 7
112, 1683724108033197, 1683724108033204, 7
113, 1683724108048540, 1683724108048547, 7
114, 1683724108063868, 1683724108063874, 6
115, 1683724108078672, 1683724108078677, 5
116, 1683724108093457, 1683724108093458, 1
117, 1683724108108175, 1683724108108177, 2
118, 1683724108122839, 1683724108122840, 1
119, 1683724108138296, 1683724108138303, 7
120, 1683724108153813, 1683724108153815, 2
121, 1683724108169251, 1683724108169254, 3
122, 1683724108183944, 1683724108183951, 7
123, 1683724108199404, 1683724108199411, 7
124, 1683724108214864, 1683724108214872, 8
125, 1683724108230331, 1683724108230337, 6
126, 1683724108245017, 1683724108245021, 4
127, 1683724108259679, 1683724108259685, 6
128, 1683724108274386, 1683724108274390, 4
129, 1683724108289039, 1683724108289047, 8
130, 1683724108303720, 1683724108303725, 5
131, 1683724108318406, 1683724108318408, 2
132, 1683724108333089, 1683724108333093, 4
