0, 1683723716444211, 1683723716444211
1, 1683723716464175, 19964
2, 1683723716484174, 19999
3, 1683723716504173, 19999
4, 1683723716524171, 19998
5, 1683723716536445, 12274
6, 1683723716556171, 19726
7, 1683723716576188, 20017
8, 1683723716596172, 19984
9, 1683723716616171, 19999
10, 1683723716636191, 20020
11, 1683723716656176, 19985
12, 1683723716676172, 19996
13, 1683723716694729, 18557
14, 1683723716960173, 265444
15, 1683723716980172, 19999
16, 1683723717000171, 19999
17, 1683723717024173, 24002
18, 1683723717036390, 12217
19, 1683723717056173, 19783
20, 1683723717076172, 19999
21, 1683723717096171, 19999
22, 1683723717116171, 20000
23, 1683723717136173, 20002
24, 1683723717156171, 19998
25, 1683723717176171, 20000
26, 1683723717196173, 20002
27, 1683723717216171, 19998
28, 1683723717236171, 20000
29, 1683723717256171, 20000
30, 1683723717276171, 20000
31, 1683723717296171, 20000
32, 1683723717320172, 24001
33, 1683723717340171, 19999
34, 1683723717360172, 20001
35, 1683723717384173, 24001
36, 1683723717404171, 19998
37, 1683723717429825, 25654
38, 1683723717448171, 18346
39, 1683723717468171, 20000
40, 1683723717488171, 20000
41, 1683723717512172, 24001
42, 1683723717532171, 19999
43, 1683723717552171, 20000
44, 1683723717572171, 20000
45, 1683723717592171, 20000
46, 1683723717616173, 24002
47, 1683723717640173, 24000
48, 1683723717660187, 20014
49, 1683723717680171, 19984
50, 1683723717700173, 20002
51, 1683723717720171, 19998
52, 1683723717740171, 20000
53, 1683723717756175, 16004
54, 1683723717776171, 19996
55, 1683723717800170, 23999
56, 1683723717824170, 24000
57, 1683723717844172, 20002
58, 1683723717864171, 19999
59, 1683723717884171, 20000
60, 1683723717904173, 20002
61, 1683723717924171, 19998
62, 1683723717944171, 20000
63, 1683723717964171, 20000
64, 1683723717984187, 20016
65, 1683723718004171, 19984
66, 1683723718024171, 20000
67, 1683723718044171, 20000
68, 1683723718064171, 20000
69, 1683723718084171, 20000
70, 1683723718104173, 20002
71, 1683723718124171, 19998
72, 1683723718137689, 13518
73, 1683723718156171, 18482
74, 1683723718176172, 20001
75, 1683723718196171, 19999
76, 1683723718216170, 19999
77, 1683723718236171, 20001
78, 1683723718256171, 20000
79, 1683723718276171, 20000
80, 1683723718296171, 20000
81, 1683723718316171, 20000
82, 1683723718336170, 19999
83, 1683723718364172, 28002
84, 1683723718384171, 19999
85, 1683723718404171, 20000
86, 1683723718417708, 13537
87, 1683723718436171, 18463
88, 1683723718456173, 20002
89, 1683723718476172, 19999
90, 1683723718496177, 20005
91, 1683723718516171, 19994
92, 1683723718536171, 20000
93, 1683723718556171, 20000
94, 1683723718576171, 20000
95, 1683723718596171, 20000
96, 1683723718613954, 17783
97, 1683723718636171, 22217
98, 1683723718656171, 20000
99, 1683723718676171, 20000
100, 1683723718696171, 20000
101, 1683723718716171, 20000
102, 1683723718732176, 16005
103, 1683723718752173, 19997
104, 1683723718772171, 19998
105, 1683723718792171, 20000
106, 1683723718816172, 24001
107, 1683723718836171, 19999
108, 1683723718856171, 20000
109, 1683723718870134, 13963
110, 1683723718884063, 13929
111, 1683723718904172, 20109
112, 1683723718924172, 20000
113, 1683723718944173, 20001
114, 1683723718960177, 16004
115, 1683723718974128, 13951
116, 1683723718992171, 18043
117, 1683723719012171, 20000
118, 1683723719032171, 20000
119, 1683723719052173, 20002
120, 1683723719072172, 19999
121, 1683723719092171, 19999
122, 1683723719108178, 16007
123, 1683723719122120, 13942
124, 1683723719136177, 14057
125, 1683723719156171, 19994
126, 1683723719176174, 20003
127, 1683723719200172, 23998
128, 1683723719220171, 19999
129, 1683723719236177, 16006
130, 1683723719249409, 13232
131, 1683723719268171, 18762
132, 1683723719282115, 13944
133, 1683723719300171, 18056
134, 1683723719320172, 20001
135, 1683723719340171, 19999
136, 1683723719360171, 20000
137, 1683723719380171, 20000
138, 1683723719400171, 20000
139, 1683723719420172, 20001
140, 1683723719440171, 19999
141, 1683723719460171, 20000
142, 1683723719473393, 13222
143, 1683723719492171, 18778
144, 1683723719512171, 20000
145, 1683723719536172, 24001
146, 1683723719556171, 19999
147, 1683723719576171, 20000
148, 1683723719592171, 16000
149, 1683723719608171, 16000
150, 1683723719628171, 20000
151, 1683723719648173, 20002
152, 1683723719668172, 19999
153, 1683723719688177, 20005
154, 1683723719708188, 20011
155, 1683723719721303, 13115
156, 1683723719734438, 13135
157, 1683723719747616, 13178
158, 1683723719759628, 12012
159, 1683723719780171, 20543
160, 1683723719796177, 16006
161, 1683723719809320, 13143
162, 1683723719822466, 13146
163, 1683723719835683, 13217
164, 1683723719852181, 16498
165, 1683723719872171, 19990
166, 1683723719892171, 20000
167, 1683723719912171, 20000
168, 1683723719932171, 20000
169, 1683723719952171, 20000
170, 1683723719965264, 13093
171, 1683723719984171, 18907
172, 1683723720004171, 20000
173, 1683723720024170, 19999
174, 1683723720044171, 20001
175, 1683723720064173, 20002
176, 1683723720076169, 11996
177, 1683723720096171, 20002
178, 1683723720116173, 20002
179, 1683723720136171, 19998
180, 1683723720156198, 20027
181, 1683723720176171, 19973
182, 1683723720196174, 20003
183, 1683723720216171, 19997
184, 1683723720236171, 20000
185, 1683723720256171, 20000
186, 1683723720276170, 19999
187, 1683723720296170, 20000
188, 1683723720316171, 20001
189, 1683723720340171, 24000
190, 1683723720364171, 24000
191, 1683723720384171, 20000
192, 1683723720397251, 13080
193, 1683723720420171, 22920
194, 1683723720440171, 20000
195, 1683723720460171, 20000
196, 1683723720484171, 24000
197, 1683723720504172, 20001
198, 1683723720517750, 13578
199, 1683723720536172, 18422
