0, 1683723716444211, 1683723716444239, 28
1, 1683723716464175, 1683723716464177, 2
2, 1683723716484174, 1683723716484175, 1
3, 1683723716504173, 1683723716504175, 2
4, 1683723716524171, 1683723716524173, 2
5, 1683723716536445, 1683723716536449, 4
6, 1683723716556171, 1683723716556173, 2
7, 1683723716576188, 1683723716576190, 2
8, 1683723716596172, 1683723716596174, 2
9, 1683723716616171, 1683723716616173, 2
10, 1683723716636191, 1683723716636204, 13
11, 1683723716656176, 1683723716656178, 2
12, 1683723716676172, 1683723716676173, 1
13, 1683723716694729, 1683723716694730, 1
14, 1683723716960173, 1683723716960175, 2
15, 1683723716980172, 1683723716980173, 1
16, 1683723717000171, 1683723717000172, 1
17, 1683723717024173, 1683723717024174, 1
18, 1683723717036390, 1683723717036391, 1
19, 1683723717056173, 1683723717056175, 2
20, 1683723717076172, 1683723717076174, 2
21, 1683723717096171, 1683723717096173, 2
22, 1683723717116171, 1683723717116173, 2
23, 1683723717136173, 1683723717136175, 2
24, 1683723717156171, 1683723717156172, 1
25, 1683723717176171, 1683723717176173, 2
26, 1683723717196173, 1683723717196175, 2
27, 1683723717216171, 1683723717216173, 2
28, 1683723717236171, 1683723717236172, 1
29, 1683723717256171, 1683723717256172, 1
30, 1683723717276171, 1683723717276172, 1
31, 1683723717296171, 1683723717296173, 2
32, 1683723717320172, 1683723717320173, 1
33, 1683723717340171, 1683723717340173, 2
34, 1683723717360172, 1683723717360173, 1
35, 1683723717384173, 1683723717384174, 1
36, 1683723717404171, 1683723717404173, 2
37, 1683723717429825, 1683723717429832, 7
38, 1683723717448171, 1683723717448172, 1
39, 1683723717468171, 1683723717468172, 1
40, 1683723717488171, 1683723717488173, 2
41, 1683723717512172, 1683723717512174, 2
42, 1683723717532171, 1683723717532173, 2
43, 1683723717552171, 1683723717552172, 1
44, 1683723717572171, 1683723717572172, 1
45, 1683723717592171, 1683723717592172, 1
46, 1683723717616173, 1683723717616174, 1
47, 1683723717640173, 1683723717640174, 1
48, 1683723717660187, 1683723717660189, 2
49, 1683723717680171, 1683723717680215, 44
50, 1683723717700173, 1683723717700174, 1
51, 1683723717720171, 1683723717720173, 2
52, 1683723717740171, 1683723717740173, 2
53, 1683723717756175, 1683723717756176, 1
54, 1683723717776171, 1683723717776172, 1
55, 1683723717800170, 1683723717800171, 1
56, 1683723717824170, 1683723717824171, 1
57, 1683723717844172, 1683723717844174, 2
58, 1683723717864171, 1683723717864173, 2
59, 1683723717884171, 1683723717884172, 1
60, 1683723717904173, 1683723717904175, 2
61, 1683723717924171, 1683723717924172, 1
62, 1683723717944171, 1683723717944173, 2
63, 1683723717964171, 1683723717964172, 1
64, 1683723717984187, 1683723717984188, 1
65, 1683723718004171, 1683723718004173, 2
66, 1683723718024171, 1683723718024172, 1
67, 1683723718044171, 1683723718044172, 1
68, 1683723718064171, 1683723718064172, 1
69, 1683723718084171, 1683723718084172, 1
70, 1683723718104173, 1683723718104174, 1
71, 1683723718124171, 1683723718124173, 2
72, 1683723718137689, 1683723718137691, 2
73, 1683723718156171, 1683723718156172, 1
74, 1683723718176172, 1683723718176173, 1
75, 1683723718196171, 1683723718196172, 1
76, 1683723718216170, 1683723718216171, 1
77, 1683723718236171, 1683723718236172, 1
78, 1683723718256171, 1683723718256172, 1
79, 1683723718276171, 1683723718276172, 1
80, 1683723718296171, 1683723718296172, 1
81, 1683723718316171, 1683723718316176, 5
82, 1683723718336170, 1683723718336172, 2
83, 1683723718364172, 1683723718364173, 1
84, 1683723718384171, 1683723718384172, 1
85, 1683723718404171, 1683723718404172, 1
86, 1683723718417708, 1683723718417719, 11
87, 1683723718436171, 1683723718436173, 2
88, 1683723718456173, 1683723718456174, 1
89, 1683723718476172, 1683723718476174, 2
90, 1683723718496177, 1683723718496178, 1
91, 1683723718516171, 1683723718516172, 1
92, 1683723718536171, 1683723718536173, 2
93, 1683723718556171, 1683723718556172, 1
94, 1683723718576171, 1683723718576172, 1
95, 1683723718596171, 1683723718596172, 1
96, 1683723718613954, 1683723718613957, 3
97, 1683723718636171, 1683723718636172, 1
98, 1683723718656171, 1683723718656172, 1
99, 1683723718676171, 1683723718676172, 1
100, 1683723718696171, 1683723718696172, 1
101, 1683723718716171, 1683723718716209, 38
102, 1683723718732176, 1683723718732178, 2
103, 1683723718752173, 1683723718752174, 1
104, 1683723718772171, 1683723718772172, 1
105, 1683723718792171, 1683723718792178, 7
106, 1683723718816172, 1683723718816178, 6
107, 1683723718836171, 1683723718836172, 1
108, 1683723718856171, 1683723718856172, 1
109, 1683723718870134, 1683723718870135, 1
110, 1683723718884063, 1683723718884065, 2
111, 1683723718904172, 1683723718904173, 1
112, 1683723718924172, 1683723718924174, 2
113, 1683723718944173, 1683723718944174, 1
114, 1683723718960177, 1683723718960183, 6
115, 1683723718974128, 1683723718974131, 3
116, 1683723718992171, 1683723718992172, 1
117, 1683723719012171, 1683723719012173, 2
118, 1683723719032171, 1683723719032177, 6
119, 1683723719052173, 1683723719052174, 1
120, 1683723719072172, 1683723719072174, 2
121, 1683723719092171, 1683723719092172, 1
122, 1683723719108178, 1683723719108180, 2
123, 1683723719122120, 1683723719122126, 6
124, 1683723719136177, 1683723719136178, 1
125, 1683723719156171, 1683723719156172, 1
126, 1683723719176174, 1683723719176175, 1
127, 1683723719200172, 1683723719200174, 2
128, 1683723719220171, 1683723719220173, 2
129, 1683723719236177, 1683723719236178, 1
130, 1683723719249409, 1683723719249410, 1
131, 1683723719268171, 1683723719268173, 2
132, 1683723719282115, 1683723719282117, 2
133, 1683723719300171, 1683723719300172, 1
134, 1683723719320172, 1683723719320174, 2
135, 1683723719340171, 1683723719340173, 2
136, 1683723719360171, 1683723719360172, 1
137, 1683723719380171, 1683723719380172, 1
138, 1683723719400171, 1683723719400172, 1
139, 1683723719420172, 1683723719420173, 1
140, 1683723719440171, 1683723719440172, 1
141, 1683723719460171, 1683723719460172, 1
142, 1683723719473393, 1683723719473400, 7
143, 1683723719492171, 1683723719492172, 1
144, 1683723719512171, 1683723719512172, 1
145, 1683723719536172, 1683723719536173, 1
146, 1683723719556171, 1683723719556172, 1
147, 1683723719576171, 1683723719576172, 1
148, 1683723719592171, 1683723719592172, 1
149, 1683723719608171, 1683723719608177, 6
150, 1683723719628171, 1683723719628172, 1
151, 1683723719648173, 1683723719648174, 1
152, 1683723719668172, 1683723719668208, 36
153, 1683723719688177, 1683723719688178, 1
154, 1683723719708188, 1683723719708189, 1
155, 1683723719721303, 1683723719721310, 7
156, 1683723719734438, 1683723719734441, 3
157, 1683723719747616, 1683723719747617, 1
158, 1683723719759628, 1683723719759639, 11
159, 1683723719780171, 1683723719780173, 2
160, 1683723719796177, 1683723719796178, 1
161, 1683723719809320, 1683723719809327, 7
162, 1683723719822466, 1683723719822469, 3
163, 1683723719835683, 1683723719835685, 2
164, 1683723719852181, 1683723719852184, 3
165, 1683723719872171, 1683723719872172, 1
166, 1683723719892171, 1683723719892173, 2
167, 1683723719912171, 1683723719912172, 1
168, 1683723719932171, 1683723719932172, 1
169, 1683723719952171, 1683723719952172, 1
170, 1683723719965264, 1683723719965271, 7
171, 1683723719984171, 1683723719984177, 6
172, 1683723720004171, 1683723720004172, 1
173, 1683723720024170, 1683723720024172, 2
174, 1683723720044171, 1683723720044172, 1
175, 1683723720064173, 1683723720064174, 1
176, 1683723720076169, 1683723720076172, 3
177, 1683723720096171, 1683723720096172, 1
178, 1683723720116173, 1683723720116174, 1
179, 1683723720136171, 1683723720136172, 1
180, 1683723720156198, 1683723720156200, 2
181, 1683723720176171, 1683723720176172, 1
182, 1683723720196174, 1683723720196175, 1
183, 1683723720216171, 1683723720216173, 2
184, 1683723720236171, 1683723720236172, 1
185, 1683723720256171, 1683723720256177, 6
186, 1683723720276170, 1683723720276171, 1
187, 1683723720296170, 1683723720296172, 2
188, 1683723720316171, 1683723720316173, 2
189, 1683723720340171, 1683723720340173, 2
190, 1683723720364171, 1683723720364172, 1
191, 1683723720384171, 1683723720384173, 2
192, 1683723720397251, 1683723720397257, 6
193, 1683723720420171, 1683723720420172, 1
194, 1683723720440171, 1683723720440172, 1
195, 1683723720460171, 1683723720460172, 1
196, 1683723720484171, 1683723720484172, 1
197, 1683723720504172, 1683723720504174, 2
198, 1683723720517750, 1683723720517751, 1
199, 1683723720536172, 1683723720536174, 2
