0, 1635066802972939, 1635066802972939
1, 1635066802994954, 22015
2, 1635066803009300, 14346
3, 1635066803023661, 14361
4, 1635066803037997, 14336
5, 1635066803052349, 14352
6, 1635066803067523, 15174
7, 1635066803082672, 15149
8, 1635066803097860, 15188
9, 1635066803112193, 14333
10, 1635066803126569, 14376
11, 1635066803141781, 15212
12, 1635066803156959, 15178
13, 1635066803172168, 15209
14, 1635066803186550, 14382
15, 1635066803200905, 14355
16, 1635066803215287, 14382
17, 1635066803229645, 14358
18, 1635066803244025, 14380
19, 1635066803259202, 15177
20, 1635066803273586, 14384
21, 1635066803287964, 14378
22, 1635066803302316, 14352
23, 1635066803316695, 14379
24, 1635066803331046, 14351
25, 1635066803346253, 15207
26, 1635066803360602, 14349
27, 1635066803375804, 15202
28, 1635066803391016, 15212
29, 1635066803405731, 14715
30, 1635066803420940, 15209
31, 1635066803436151, 15211
32, 1635066803451331, 15180
33, 1635066803466551, 15220
34, 1635066803480969, 14418
35, 1635066803495411, 14442
36, 1635066803509897, 14486
37, 1635066803524338, 14441
38, 1635066803538807, 14469
39, 1635066803553248, 14441
40, 1635066803677518, 124270
41, 1635066803691829, 14311
42, 1635066803706169, 14340
43, 1635066803720509, 14340
44, 1635066803734815, 14306
45, 1635066803749153, 14338
46, 1635066803763462, 14309
47, 1635066803777801, 14339
48, 1635066803792110, 14309
49, 1635066803807260, 15150
50, 1635066803821632, 14372
51, 1635066803835942, 14310
52, 1635066803850284, 14342
53, 1635066803864618, 14334
54, 1635066803879781, 15163
55, 1635066803894461, 14680
56, 1635066803909167, 14706
57, 1635066803923874, 14707
58, 1635066803938558, 14684
59, 1635066803953264, 14706
60, 1635066803968406, 15142
61, 1635066803982755, 14349
62, 1635066803997076, 14321
63, 1635066804011430, 14354
64, 1635066804025787, 14357
65, 1635066804040930, 15143
66, 1635066804056106, 15176
67, 1635066804070432, 14326
68, 1635066804085619, 15187
69, 1635066804099981, 14362
70, 1635066804115135, 15154
71, 1635066804129502, 14367
72, 1635066804144671, 15169
73, 1635066804158992, 14321
74, 1635066804173344, 14352
75, 1635066804187671, 14327
76, 1635066804202029, 14358
77, 1635066804217185, 15156
78, 1635066804231566, 14381
79, 1635066804245949, 14383
80, 1635066804260300, 14351
81, 1635066804275506, 15206
82, 1635066804290684, 15178
83, 1635066804305893, 15209
84, 1635066804320274, 14381
85, 1635066804335453, 15179
86, 1635066804349837, 14384
87, 1635066804364187, 14350
88, 1635066804378567, 14380
89, 1635066804392947, 14380
90, 1635066804408124, 15177
91, 1635066804423330, 15206
92, 1635066804438550, 15220
93, 1635066804453732, 15182
94, 1635066804470687, 16955
95, 1635066804485113, 14426
96, 1635066804499508, 14395
97, 1635066804514717, 15209
98, 1635066804529951, 15234
99, 1635066804545128, 15177
100, 1635066804559799, 14671
101, 1635066804574498, 14699
102, 1635066804589845, 15347
103, 1635066804604605, 14760
104, 1635066804619893, 15288
105, 1635066804635212, 15319
106, 1635066804650439, 15227
107, 1635066804665612, 15173
108, 1635066804680776, 15164
109, 1635066804695398, 14622
110, 1635066804710049, 14651
111, 1635066804724693, 14644
112, 1635066804739314, 14621
113, 1635066804753963, 14649
114, 1635066804769112, 15149
115, 1635066804783755, 14643
116, 1635066804798399, 14644
117, 1635066804813040, 14641
118, 1635066804828208, 15168
119, 1635066804843350, 15142
120, 1635066804858530, 15180
121, 1635066804873705, 15175
122, 1635066804888847, 15142
123, 1635066804904018, 15171
124, 1635066804919189, 15171
125, 1635066804934330, 15141
126, 1635066804948973, 14643
127, 1635066804963595, 14622
128, 1635066804978766, 15171
129, 1635066804993410, 14644
130, 1635066805008548, 15138
131, 1635066805023717, 15169
132, 1635066805038888, 15171
133, 1635066805054034, 15146
134, 1635066805069193, 15159
135, 1635066805084364, 15171
136, 1635066805099519, 15155
137, 1635066805114704, 15185
138, 1635066805129890, 15186
139, 1635066805145041, 15151
140, 1635066805160210, 15169
141, 1635066805175380, 15170
142, 1635066805190534, 15154
143, 1635066805205716, 15182
144, 1635066805220897, 15181
145, 1635066805238259, 17362
146, 1635066805253428, 15169
147, 1635066805268621, 15193
148, 1635066805283812, 15191
149, 1635066805298978, 15166
150, 1635066805313389, 14411
151, 1635066805328555, 15166
152, 1635066805342964, 14409
153, 1635066805357395, 14431
154, 1635066805371776, 14381
155, 1635066805386971, 15195
156, 1635066805402136, 15165
157, 1635066805417329, 15193
158, 1635066805432521, 15192
159, 1635066805447686, 15165
160, 1635066805462095, 14409
161, 1635066805476505, 14410
162, 1635066805491671, 15166
163, 1635066805506334, 14663
164, 1635066805520716, 14382
165, 1635066805535124, 14408
166, 1635066805549509, 14385
167, 1635066805563921, 14412
168, 1635066805579111, 15190
169, 1635066805594388, 15277
170, 1635066805609690, 15302
171, 1635066805624994, 15304
172, 1635066805640272, 15278
173, 1635066805655550, 15278
174, 1635066805669938, 14388
175, 1635066805684288, 14350
176, 1635066805698668, 14380
177, 1635066805713019, 14351
178, 1635066805727403, 14384
179, 1635066805741766, 14363
180, 1635066805756148, 14382
181, 1635066805770506, 14358
182, 1635066805784886, 14380
183, 1635066805799265, 14379
184, 1635066805813617, 14352
185, 1635066805831733, 18116
186, 1635066805846870, 15137
187, 1635066805861980, 15110
188, 1635066805877112, 15132
189, 1635066805892249, 15137
190, 1635066805907383, 15134
191, 1635066805922500, 15117
192, 1635066805937639, 15139
193, 1635066805952746, 15107
194, 1635066805967878, 15132
195, 1635066805983008, 15130
196, 1635066805998115, 15107
197, 1635066806013248, 15133
198, 1635066806028382, 15134
199, 1635066806043514, 15132
200, 1635066806058624, 15110
201, 1635066806073761, 15137
202, 1635066806088864, 15103
203, 1635066806104002, 15138
204, 1635066806119159, 15157
205, 1635066806134266, 15107
206, 1635066806148637, 14371
207, 1635066806163010, 14373
208, 1635066806177358, 14348
209, 1635066806191730, 14372
210, 1635066806206075, 14345
211, 1635066806220449, 14374
212, 1635066806235554, 15105
213, 1635066806249925, 14371
214, 1635066806264263, 14338
215, 1635066806278632, 14369
216, 1635066806293001, 14369
217, 1635066806307372, 14371
218, 1635066806321726, 14354
219, 1635066806336868, 15142
220, 1635066806351233, 14365
221, 1635066806365606, 14373
222, 1635066806380774, 15168
223, 1635066806395941, 15167
224, 1635066806411080, 15139
225, 1635066806426276, 15196
226, 1635066806441415, 15139
227, 1635066806455810, 14395
228, 1635066806470181, 14371
229, 1635066806484576, 14395
230, 1635066806498943, 14367
231, 1635066806513310, 14367
232, 1635066806527706, 14396
233, 1635066806542073, 14367
234, 1635066806556495, 14422
235, 1635066806570862, 14367
236, 1635066806586032, 15170
237, 1635066806601167, 15135
238, 1635066806616331, 15164
239, 1635066806631468, 15137
240, 1635066806646632, 15164
241, 1635066806661801, 15169
242, 1635066806676165, 14364
243, 1635066806691357, 15192
244, 1635066806706505, 15148
245, 1635066806721673, 15168
246, 1635066806736038, 14365
247, 1635066806750433, 14395
248, 1635066806764796, 14363
249, 1635066806779176, 14380
250, 1635066806793642, 14466
251, 1635066806808079, 14437
252, 1635066806822573, 14494
253, 1635066806837009, 14436
254, 1635066806851475, 14466
255, 1635066806865937, 14462
256, 1635066806880383, 14446
257, 1635066806894730, 14347
258, 1635066806909079, 14349
259, 1635066806923451, 14372
260, 1635066806937798, 14347
261, 1635066806952197, 14399
262, 1635066806966545, 14348
263, 1635066806981692, 15147
264, 1635066806996037, 14345
265, 1635066807010415, 14378
266, 1635066807024760, 14345
267, 1635066807039138, 14378
268, 1635066807053482, 14344
269, 1635066807067822, 14340
270, 1635066807082223, 14401
271, 1635066807096583, 14360
272, 1635066807110953, 14370
273, 1635066807125299, 14346
274, 1635066807139671, 14372
275, 1635066807154018, 14347
276, 1635066807174353, 20335
277, 1635066807188138, 13785
278, 1635066807201950, 13812
279, 1635066807216533, 14583
280, 1635066807230317, 13784
281, 1635066807244129, 13812
282, 1635066807258680, 14551
283, 1635066807273227, 14547
284, 1635066807287813, 14586
285, 1635066807302361, 14548
286, 1635066807318263, 15902
287, 1635066807332129, 13866
288, 1635066807346765, 14636
289, 1635066807361371, 14606
290, 1635066807376005, 14634
291, 1635066807390612, 14607
292, 1635066807405217, 14605
293, 1635066807419081, 13864
294, 1635066807432914, 13833
295, 1635066807446747, 13833
296, 1635066807460646, 13899
297, 1635066807474483, 13837
298, 1635066807488318, 13835
299, 1635066807502183, 13865
300, 1635066807516021, 13838
301, 1635066807530658, 14637
302, 1635066807545273, 14615
303, 1635066807559879, 14606
304, 1635066807573755, 13876
305, 1635066807588391, 14636
306, 1635066807602281, 13890
307, 1635066807616906, 14625
308, 1635066807631527, 14621
309, 1635066807646169, 14642
310, 1635066807660790, 14621
311, 1635066807675437, 14647
312, 1635066807690063, 14626
313, 1635066807704713, 14650
314, 1635066807718604, 13891
315, 1635066807733236, 14632
316, 1635066807747904, 14668
317, 1635066807762545, 14641
318, 1635066807777212, 14667
319, 1635066807791850, 14638
320, 1635066807806520, 14670
321, 1635066807821156, 14636
322, 1635066807835820, 14664
323, 1635066807849724, 13904
324, 1635066807863589, 13865
325, 1635066807877504, 13915
326, 1635066807891370, 13866
327, 1635066807905252, 13882
328, 1635066807919151, 13899
329, 1635066807933016, 13865
330, 1635066807947654, 14638
331, 1635066807962320, 14666
