0, 1635066631564380, 1635066631564380
1, 1635066631583612, 19232
2, 1635066631595756, 12144
3, 1635066631607858, 12102
4, 1635066631619958, 12100
5, 1635066631633942, 13984
6, 1635066631648341, 14399
7, 1635066631662985, 14644
8, 1635066631677520, 14535
9, 1635066631691181, 13661
10, 1635066631705729, 14548
11, 1635066631717664, 11935
12, 1635066631731356, 13692
13, 1635066631744185, 12829
14, 1635066631756119, 11934
15, 1635066631768193, 12074
16, 1635066631783052, 14859
17, 1635066631795023, 11971
18, 1635066631807906, 12883
19, 1635066631820831, 12925
20, 1635066631837267, 16436
21, 1635066631849216, 11949
22, 1635066631861210, 11994
23, 1635066631880515, 19305
24, 1635066631894218, 13703
25, 1635066631909708, 15490
26, 1635066631923351, 13643
27, 1635066631937863, 14512
28, 1635066631951550, 13687
29, 1635066631964439, 12889
30, 1635066631978856, 14417
31, 1635066631993538, 14682
32, 1635066632007189, 13651
33, 1635066632022279, 15090
34, 1635066632034227, 11948
35, 1635066632046164, 11937
36, 1635066632058127, 11963
37, 1635066632071818, 13691
38, 1635066632087317, 15499
39, 1635066632102590, 15273
40, 1635066632117263, 14673
41, 1635066632131707, 14444
42, 1635066632146353, 14646
43, 1635066632161028, 14675
44, 1635066632176314, 15286
45, 1635066632190857, 14543
46, 1635066632205460, 14603
47, 1635066632219259, 13799
48, 1635066632235435, 16176
49, 1635066632250932, 15497
50, 1635066632266423, 15491
51, 1635066632281908, 15485
52, 1635066632296467, 14559
53, 1635066632310166, 13699
54, 1635066632323979, 13813
55, 1635066632339456, 15477
56, 1635066632354693, 15237
57, 1635066632369921, 15228
58, 1635066632384357, 14436
59, 1635066632398775, 14418
60, 1635066632414007, 15232
61, 1635066632429239, 15232
62, 1635066632443676, 14437
63, 1635066632459990, 16314
64, 1635066632474512, 14522
65, 1635066632489009, 14497
66, 1635066632503515, 14506
67, 1635066632518039, 14524
68, 1635066632532559, 14520
69, 1635066632547035, 14476
70, 1635066632561558, 14523
71, 1635066632576082, 14524
72, 1635066632590602, 14520
73, 1635066632605096, 14494
74, 1635066632618436, 13340
75, 1635066632632122, 13686
76, 1635066632646763, 14641
77, 1635066632661920, 15157
78, 1635066632676324, 14404
79, 1635066632691544, 15220
80, 1635066632705973, 14429
81, 1635066632720435, 14462
82, 1635066632732404, 11969
83, 1635066632746930, 14526
84, 1635066632758882, 11952
85, 1635066632771011, 12129
86, 1635066632784717, 13706
87, 1635066632798434, 13717
88, 1635066632815999, 17565
89, 1635066632831546, 15547
90, 1635066632848469, 16923
91, 1635066632864817, 16348
92, 1635066632882066, 17249
93, 1635066632894018, 11952
94, 1635066632910390, 16372
95, 1635066632926855, 16465
96, 1635066632943049, 16194
97, 1635066632959290, 16241
98, 1635066632974674, 15384
99, 1635066632989405, 14731
100, 1635066633004091, 14686
101, 1635066633018673, 14582
102, 1635066633032599, 13926
103, 1635066633047272, 14673
